HGNC symbol	MIM morbid accession
RPL35AP32	
SNAPC5	
FGB	616004
FGB	202400
TIMM29	
	
MIIP	
	
KIR2DL4	
PANX2	
	
	
	
POMGNT2	614830
NF1P2	
CCNA2	
PSAP	611722
PSAP	611721
PSAP	610539
PSAP	249900
	
	
	
	
	
CDAN1	224120
ZNF724	
BCORL1	
BNIP3P38	
IFNW1	
	
	
	
TNFRSF11A	612301
TNFRSF11A	602080
TNFRSF11A	174810
ATP6V1E1	617402
IFNA21	
	
TUBBP8	
	
NDUFA12	256000
SOX15	
DYNLL1P7	
KIF13B	
GYG1P1	
LINC00972	
IPO5P1	
MRPS21P5	
	
PTGER4	
COL4A5	301050
	
IQSEC1	
SAT2	
AURKB	
	
HNRNPA1P58	
TTC33	
TRMU	613070
TRMU	580000
MESP1	
KIR2DL1	
	
MOB1A	
COX4I1	
HSPE1-MOB4	
NRSN1	
DDX11L10	
RPL31P15	
DNAJC10	
IFNWP15	
IFNA4	
	
	
HSPE1	
IFNWP9	
	
SNAPC2	
FZD1	
MRPL15P1	
PAXBP1	
PPIG	
MESP2	608681
MESP2	277300
IFNA10	
IFNA7	
IFNA17	
	
IFNWP18	
IFNWP5	
IFNA16	
	
IFNA14	
	
KIR2DS4	
	
NUDT7	
	
	
ZNF415P1	
SVOPL	
B3GNT3	
	
SHBG	
VWA7	
	
RAB31	
MOB4	
GTF2IP13	
	
KCNH3	
MPPED2	
C3AR1	
IFNA22P	
	
IFNA5	
	
CICP20	
	
IFNA20P	
SNRPGP2	
EMC8	
	
HRAS	218040
HRAS	188470
HRAS	163200
HRAS	162900
HRAS	137550
HRAS	109800
	
HMGB1P23	
TTC9C	
	
	
	
	
CLIP1-AS1	
	
MCRS1	
RPL21P1	
CCDC150	
	
CROCCP2	
CLIP1	
KLHL9	
	
KLHL21	
CLCP2	
CNN2P9	
	
CHAMP1	616579
LY6G5C	
INSL3	219050
	
	
	
	
LINC01054	
RPL23AP97	
OR6B2	
PGBD4P8	
	
RAP1BP3	
	
OR6B3	
ANO10	613728
LINC01748	
IFNA6	
OR9S24P	
DCBLD1	
	
SYNRG	
ADAMTS7P1	
	
IFNA13	
MST1P2	
PHF13	
PRRT1	
	
S100A2	
WDR53	
	
	
	
ABCC6P1	
ADAM24P	
UGT2B11	
	
MOSPD2	
NFIA-AS1	
	
DIS3L2	267000
HRK	
ZBTB7C	
	
PPT2	
	
	
KLF2P4	
SLC1A7	
MESTP1	
PLEKHB2	
	
FBXO45	
NFIA	613735
BMPR1APS1	
GOPC	
	
	
ABTB1	
LAMA2	607855
CTXN1	
	
KSR1P1	
SOCS5P1	
IGKV1OR10-1	
	
TIMM44	
	
	
NRK	
	
DMTN	
SMKR1	
PRAL	
XAF1	
RPL24	
WEE1	
OR4M2	
GOLGA6L10	
	
PAXBP1-AS1	
OR4H6P	
TRIT1	
OR4N4	
GTF3C3	
OR11K1P	
OR11H3P	
OR4Q1P	
OR4N3P	
	
C2orf81	
INCENP	
	
	
GOLGA6L4	
	
	
ROS1	
	
GRM3	
	
BCRP3	
	
DCTN1-AS1	
SLC35B3	
	
	
	
	
CCND3	
KRT18P26	
HMGA1P8	
MUC4	
	
	
	
KIR2DL3	
USP6NL	
DCTN1	607641
DCTN1	168605
DCTN1	105400
	
TMEM106B	
	
	
IRAK4	610799
IRAK4	607676
KIR3DL3	
SLC2A10	208050
LETM1	194190
UBE2Q2P8	
	
SLC35D1	269250
	
NDUFB11	300952
IFNA2	
GOLGA6L9	
LAMA5	
IGLV2-34	
ZEB2-AS1	
	
IFNA11P	
	
MPP7	
ADAMTS5	
ZBTB3	
IFNA12P	
RBM10	
IFNA8	
	
ELOC	
PDCL3P4	
PGBD1	
RPL9P9	
NFIA-AS2	
TREML1	
	
	
	
	
CCDC120	
IGLV2-33	
TPT1P14	
KIR3DL2	
IGLV3-32	
DNM1P51	
	
CLUL1	
	
IGLV3-31	
CSPG4P5	
	
	
PRKAA1	
IGLV3-30	
	
	
C20orf196	
BCRP4	
RPS26P24	
UBE2Q2P2	
SENP3-EIF4A1	
ZSCAN26	
SLC7A2	
POM121L1P	
CD68	
GGTLC2	
TGM2	
ING3	
C18orf12	
CNN2P6	
CEP97	
	
	
LINC01436	
P3H1	610915
	
RASL10A	
OR5S1P	
	
RPL23AP3	
COPS9	
GPX1P2	
THRAP3P1	
NF1P8	
	
SCRIB	
	
RPS4XP3	
LINC02023	
QPCT	
	
UHRF2	
LINC00977	
	
	
TFAP2C	
MED15P8	
EIF4A1P1	
	
CMKLR1	
NEK2P4	
RPL10P1	
VAT1L	
PTPN4	
HULC	
IGLV3-29	
POTEE	
IGLV2-28	
LINC02417	
	
IGLV3-27	
IGLV3-26	
R3HCC1L	
NRF1	
RPRD1B	
	
PPIAP50	
	
RPS3AP36	
	
DNM3OS	
	
	
CCDC26	
SERPINA7	300932
	
	
	
	
CLEC3A	
DNM3	
	
GJA5	614049
GJA5	612474
GJA5	108770
MRAP2	615457
SNRK	
LINC01004	
ADRM1	
	
	
EIF1AXP1	
LINC01063	
ESPNP	
KIR3DS1	
	
	
	
KRT8P22	
	
IFNWP2	
	
MTND5P42	
CDRT15P2	
KRT40	
IFNA1	
ZSWIM5P1	
	
ATP12A	
LINC00865	
	
MARK2P16	
KY	617114
CEP19	615703
IFNWP19	
SHCBP1	
IFNE	
BTD	253260
MIR31HG	
ALDH18A1	616603
ALDH18A1	616586
ALDH18A1	601162
ALDH18A1	219150
UBE2Q2P11	
LINC02380	
LINC01374	
	
DUSP4	
SNRK-AS1	
SART3	
RFX2	
ABHD5	275630
VN1R90P	
	
	
VN1R91P	
	
	
	
	
LAMA5-AS1	
	
MBD4	
PIGX	
GLRX2	
	
TRIM15	
	
IL1A	
JAK3	600802
	
	
	
FAR2P4	
TBC1D10A	
S100A16	
	
PNISR	
LINC00933	
CCDC150P1	
	
	
	
	
FAM25E	
	
ARHGAP42P1	
	
	
	
	
UBE2Q2P12	
	
	
	
RPL26P34	
NDUFB5P1	
RPL27A	
	
GOLGA6L5P	
IL6STP1	
HACL1	
	
	
FBXW8	
	
MEIS3P1	
OTOS	
KIFC2	
WASIR2	
UBE2Q2P1	
WASH4P	
SIRPG-AS1	
	
KIR2DL5A	
SIRPG	
GBA	608013
GBA	231005
GBA	231000
GBA	230900
GBA	230800
GBA	168600
GBA	127750
IL9RP3	
KIR2DL4	
RWDD4P1	
AFG3L2	614487
AFG3L2	610246
PSMD6-AS1	
	
KMT2E-AS1	
KCNK4	
EPHB1	
KMT2E	
PSMD6-AS2	
LYSMD1	
	
	
LINC01375	
LINC01363	
ELF4	
	
	
TNFAIP8L2	
PSMD6	
POM121L10P	
CROCC	
	
VPS72	
ARL5AP4	
	
POLR2G	
ZNF725P	
	
	
	
	
VN1R92P	
RPS27P29	
CD5	
PABPC1P8	
C1orf141	
	
	
ZNF675	
COX6B1P4	
CASP10	613659
CASP10	605027
CASP10	603909
ADRA1A	
FAM20C	259775
	
FOXH1	
	
TUBB6	
GPR82	
	
KIAA0319L	
	
	
RHOXF1P3	
CATSPERZ	
	
NKAP	
	
	
GPR34	
LNX2	
	
	
SRIP1	
DCDC2	617394
DCDC2	616217
DCDC2	610212
	
NRROS	
	
	
LINC02494	
	
MSH5	617442
LINC02087	
BNIP3P8	
AMYP1	
	
VN1R93P	
	
LINC01224	
NDUFAF4P1	
	
TMOD4	
IL23R	612261
IL23R	605606
AMY1C	
	
CDC42EP3P1	
FST	
COPS2	
ZNF91	
	
POLR3K	
	
SNRPD2P1	
	
	
	
IHH	607778
IHH	112500
	
TRABD	
	
	
	
	
	
	
CHD8	615032
	
CRIP1P4	
SNRNP25	
KAAG1	
AKAP14	
C1orf162	
	
LOXL4	
	
	
AMD1	
RPL23AP89	
	
	
KIR2DS1	
TNFRSF8	
	
CHGB	
	
	
SHROOM3	
ACSBG2	
	
	
SCNM1	
IMPDH1	613837
IMPDH1	180105
KANK1P1	
	
	
	
	
NXPE3	
NR2C1	
CASTOR1	
	
RASSF7	
CROCCP4	
PAIP1P1	
GPC1	
TRIM26	
IMPDH1P5	
MST1L	
	
ADAM28	
DNM3-IT1	
	
C1orf105	
	
	
FICD	
	
	
ARMC6	
PTK2	
	
	
	
LINC01498	
	
ANPEP	
	
	
	
	
	
OFCC1	
DLG5	
MTRF1LP2	
AGAP4	
FRZB	165720
PIGC	
CLIP4	
ADGRE2	125630
STT3B	615597
MRPS36	
	
PIDD1	
	
APOO	
LMNTD2	
	
	
LINC01907	
	
RPL23AP65	
	
	
	
ABCB4	
GJA8	612474
GJA8	116200
EIF4EBP1P1	
CDC73	608266
	
	
	
FAM35A	
RPL23P4	
	
	
	
	
	
	
SRPK2	
LINC01803	
	
LRRC56	
	
VPS37C	
GLUD1	606762
	
HNRNPA1P23	
	
ATP6V1A	617403
KHSRPP1	
C1orf123	
CSTA	607936
RPL9P7	
	
CXorf58	
	
	
DPY19L2P2	
CAMK2B	
	
	
MBNL1	
	
LINC00290	
SFTA2	
HTR7	
MLLT10P2	
	
FAM57A	
RASGEF1A	
TRIR	
	
	
SVBP	
	
	
GBP6	
MTND5P25	
VARS	
MTND4LP13	
	
FAM227B	
MTND4P23	
CYCSP11	
ERMAP	111750
ERMAP	111620
	
EMC3-AS1	
LDHA	612933
TUBB7P	
DUX4L9	
DPCR1	
	
	
HCG21	
	
	
LINC02500	
FRG2	
AP1B1	
CYCSP10	
CIDECP	
TRMT6	
CHST3	245600
CHST3	143095
B3GALT2	
CCDC58	
ADAMDEC1	
TARS	
	
TEMN3-AS1	
TMEM223	
	
	
PANO1	
	
	
PYROXD2	
ASNA1	
TJP1	
TAF6L	
SLC25A22	609304
	
UQCRFS1P2	
CPT2	614212
CPT2	608836
CPT2	600649
CPT2	255110
	
	
FANCD2	227646
FANCD2	189960
CCNHP1	
	
	
TENM3	615145
MUC21	
IGHV1OR16-2	
SLC38A7	
C1orf50	
IGHV3OR16-6	
ECHDC3	
CEP57L1	
IGHV3OR16-10	
	
IGHV1OR16-4	
	
SNX4	
	
	
	
CAPNS1P1	
	
	
	
IGHV3OR16-15	
	
UBE2H	
	
	
	
	
IGHV3OR16-8	
	
	
	
	
TMEM269	
TMEM179B	
	
	
SLITRK3	
HCG22	
RGP1	
	
	
FGF7	
	
C6orf15	
	
DAXX	
NPM1P4	
TREM2	221770
	
ALDH5A1	271980
GBP1P1	
POLR1D	613717
	
	
	
NCDN	
	
SUGP2	
RPL10P13	
IGLVVI-25-1	
	
IGLV3-25	
	
NCSTNP1	
	
LINC01673	
BCAR4	
	
	
	
SPOCK2	
IGLV3-24	
MSMP	
PPP1R18	
	
ADAM7	
PPP1R11	
GALK2	
CDSN	270300
CDSN	146520
LINC01322	
GID4	
RNF7P1	
DNAH12	
EEF1A1P41	
PSORS1C1	
	
	
PTMAP6	
DDX20	
ZFY	
	
	
	
	
	
TREML2	
PSORS1C2	
	
	
	
	
IRS4	
	
	
	
COL11A2	614524
COL11A2	609706
COL11A2	601868
COL11A2	215150
COL11A2	184840
FAM200B	
KIR2DS2	
GSX1	
PCDH15	609533
PCDH15	602083
PCDH15	601067
MYL2	608758
	
	
PHLDA1	
MCTP2	
LINC00957	
ARHGAP18	
RASA4CP	
RNF39	
CDKN2A	606719
CDKN2A	155755
CDKN2A	155601
GEMIN4	
RARRES2P4	
	
AGGF1P1	
TWF1	
CLUHP4	
KRTAP3-3	
	
IL12RB2	
DBET	
KIR3DL3	
KRTAP3-2	
	
BEST2	
GPLD1	
	
DBIL5P	
CDC42EP3	
GSDMC	
FAM212B	
	
ALX4	615529
ALX4	613451
ALX4	609597
	
	
KRTAP3-4P	
	
BCHE	
	
	
LINC01160	
ABCA4	604116
ABCA4	601718
ABCA4	248200
ABCA4	153800
DUX4L8	
GCKR	613463
TMIGD3	
LILRP1	
DUX4L7	
DUX4L6	
CD82	176807
LILRP2	
ZFY-AS1	
USP5	
TTC39A	
DUX4L5	
IRF8	614894
IRF8	614893
EMC3	
EIF2B4	
DUX4L4	
	
DUX4L1	
RPS15A	
MUM1L1	
	
TREML3P	
ADORA2B	
ERVFRD-3	
	
TPGS2	
RAP1A	
CDKN2B	
KIAA1217	
FXYD4	
	
LINC01865	
SPP2	
THRAP3	
TUBB8P1	
	
	
UBA52P6	
CDKN2B-AS1	
ITGB1P1	
FANCD2OS	
KIR2DS2	
	
PGA4	
ADGRE3	
MBNL1-AS1	
ZNF681	
USP38	
	
TMEM14EP	
FAM162A	
	
ISCA1P1	
ASB9	
RPL5P21	
ADCYAP1R1	
ZFR2	
	
LINC01031	
KRT18P57	
	
ADORA3	
	
	
CCNB2	
FAM212B-AS1	
	
BNIP3P39	
RPSAP58	
FBXL5	
	
	
MRS2	
	
	
CCDC173	
WDR5B	
TUBB4BP2	
	
DCAF12	
ZNF101P1	
CALB1	
UBE2V2P4	
TREML4	
	
CPSF6	
	
	
	
SELENOO	
	
PGA5	
NECAP1P2	
HTR1A	614674
	
	
ZSCAN2	
ZNF467	
SWAP70	
MTHFD2	
SLC39A8	616721
	
	
LINC02132	
CDKN2A-AS1	
HIGD1AP10	
GEN1	
	
B3GALNT2P1	
	
	
LINC01874	
FAM81A	
MTAP	
RPL23AP22	
	
HERC2P8	
	
	
	
PDCL2P2	
KRTAP3-1	
	
EEF1A1P14	
KIR3DL3	
	
	
RPL17P33	
	
KRTAP1-5	
	
LINC00589	
TCTN3	614815
TCTN3	258860
SPDYC	
ARL6IP1	615685
	
	
KRTAP1-4	
	
KRTAP1-3	
	
SMC6	
PLUT	
DOCK4-AS1	
KRTAP1-1	
	
FAM92A1P1	
	
PDX1	606392
PDX1	606176
PDX1	260370
PDX1	125853
LINC01082	
LINC02099	
KIR2DL2	
BMP7-AS1	
CAB39	
	
ZNF333	
BMP7	
	
ATP5EP2	
	
	
OR7E160P	
	
KRTAP2-1	
	
	
	
GUCY2F	
	
DOCK4	
LDHAL6B	
	
SLC4A5	
DEFB131C	
	
	
	
MYO1E	614131
	
STS	308100
	
GNGT1	
HPS1	203300
	
	
	
	
RPL15P1	
PCSK6-AS1	
WDR73	251300
	
	
	
	
	
GTF3C2	
	
ZKSCAN3	
LILRP2	
PCSK6	
RPL17P44	
NDUFAF4P2	
LINC00543	
	
TFPI2	
LILRP1	
SLC5A11	
	
CDX2	
LINC01547	
KIR3DL2	
BANF1P3	
DEFB130B	
PGA3	169710
	
DEFB108D	
RPS29P33	
	
	
	
EEF1DP8	
LAIR1	
GOLGA2P2Y	
	
ZSCAN31	
ACTBP9	
NRM	
SCGB1D1	
	
LBX2-AS1	
	
PCK1	261680
	
LBX2	
	
HMGN2P5	
LINC00324	
ZNF705D	
HNRNPF	
	
	
KIAA1549	
	
CBR1	
	
UNC79	
SULT1A3	
	
	
GFOD2	
MMP23A	
	
ZDHHC8	
PSMB5	
ZMYM3	
PIGPP4	
MYCL	
DUX4L3	
	
MAPRE2	616734
DUX4L2	
RPL37	
USP17L2	
	
	
	
FHOD3	
	
	
	
BST1	
RHOXF1P2	
	
USP17L7	
	
STAC	
	
LINC01030	
	
RUNDC3B	
LINC00534	
	
PARGP1	
RPS3P7	
NECTIN4	613573
	
FAM90A2P	
	
WWOX-AS1	
	
NAP1L4P2	
	
FAM66D	
SETD4	
	
	
RHOXF1P1	
	
RPL35AP25	
DEFB109D	
SERPINA7P1	
	
LSM3P5	
	
RAB43P1	
	
	
	
	
	
	
GNG11	
WWOX	616211
WWOX	614322
LRMDA	615179
	
VCX	
LINC01405	
TMEM70	614052
SCGB1D2	
SCGB2A1	
	
PTMAP1	
LINC01402	
	
SAAL1	
RHOXF2	
ATAT1	
	
CACYBP	
UBE2Q2P4Y	
	
BOLA2B	
	
	
TMEM213	
	
	
RPS20P21	
TXNDC2	
CEP162	
GTF3C2-AS1	
DUX4	
SLX1A	
CNTLN	
TSTD3	
ATP6V0A4	602722
KIR3DP1	
RPL23AP84	
SFR1P1	
RHOXF1	
	
KIR3DS1	
LRRC8B	
LINC00265-2P	
USP45	
KIR3DP1	
KIAA1324L	
PRMT8	
	
PNPLA4	
EEF1A1P30	
RHOXF1-AS1	
RNF180	
NKAPP1	
SLX1A-SULT1A3	
DNAJC11	
ABCB1	612244
ABCB1	120080
RHOXF2B	
LINC00266-2P	
CICP2	
	
	
	
LRRC8C-DT	
	
RBMY2XP	
SAMM50P1	
	
	
DYNAP	
TMEM244	
	
LINC00113	
VCX2	
PSMB11	
	
KIR2DS1	
PCGF1	
LRRC8C	
KIR2DL4	
	
IGLV2-23	
PGAM1P8	
SCGB2A2	
IGLVVI-22-1	
	
IGFBP1	
	
	
IGLV3-22	
MRPS14	
LINC00314	
IGLV3-21	
	
	
IGLVI-20	
	
LRRC8D	
LINC01697	
	
LINC01695	
NDUFS4	256000
NDUFS4	252010
IGLV3-19	
	
IGLV2-18	
IGLV3-17	
RPL18A	
IGLV3-16	
SPAG8	
MAST1	
SCAND2P	
POLR2LP1	
GNAT1	616389
GNAT1	610444
CHRM5	
TBC1D30	
ABCG5	210250
	
CTC1	612199
	
AVEN	
	
	
	
	
	
EYA2	
NECAB1	
	
KPNA1	
FAM213B	
MTND4P17	
IGLV3-15	
TREML5P	
EGLN1P1	
MTND4LP10	
LINC00161	
	
ESRRA	
	
	
MTND3P7	
	
MTCO3P38	
PHLDA2	
	
	
	
NOP10	224230
IGLV2-14	
	
NHEJ1	611291
IGLV3-13	
THAP3	
	
IGLV3-12	
ZC3HC1	
PRDX2	
KIR2DL5A	
ZNF487	
	
NPR2	616255
NPR2	615923
NPR2	602875
	
RPL7P39	
TAF13P2	
	
	
FAM189B	
	
REXO1L8P	
	
SOWAHB	
NIPA2P1	
TMEM64	
	
	
	
CNN2	
	
	
CRACR2A	
	
	
	
RPS27AP1	
RPSAP57	
MAD2L2	617243
RAB27B	
ECEL1P3	
ERC1	
PET117	
TREM1	
REXO1L1P	
REXO1L3P	
CXorf57	
KAT14	
C8orf88	
HLA-L	
MGLL	
	
JUNB	
LACTB	
TRIM39	
PFAS	
KIAA1328	
HOOK2	
	
COX8C	
MYH13	
TRMT112	
	
LINC01326	
	
ABCG8	611465
ABCG8	210250
	
IGLV2-11	
TTC39A-AS1	
	
RXRB	
IGLV3-10	
RPL23AP95	
PDE12	
RPS27L	617409
	
	
IGLV3-9	
	
	
	
RIMKLBP1	
NUP210	
HNRNPA1P9	
	
RPSAP36	
KRTAP2-3	
	
	
CISTR	
LINC01875	
N6AMT1	
GAB1	
	
	
URAD	
	
LINC00211	
	
NFKBIZ	
IRX1P1	
	
	
TTC34	
LINC01891	
HSPE1P9	
PPP1R3F	
	
	
EVA1B	
	
TUBB4BP3	
	
	
SLC23A3	
REXO1L12P	
EXD1	
RPL12P43	
MMEL1	
REXO1L11P	
MRPL13	
REXO1L10P	
SH3D21	
	
	
RNASEL	601518
C15orf38-AP3S2	
LINC01081	
	
	
LINC01724	
	
CNTN1	
	
REXO1L9P	
	
REXO1L2P	
	
REXO1L4P	
	
TTBK2	604432
	
ARL4C	
	
MTERF1	
	
GTF3C6	
	
AP3S2	
MTBP	
EPHA4	
TMCO5A	
RSL1D1	
RPS2P1	
KRTAP2-4	
	
	
KRTAP2-5P	
REXO1L5P	
IGLV2-8	
ITM2C	
	
REXO1L6P	
	
IGLV3-7	
	
IGLV3-6	
	
ERAS	
SLC39A7	
	
	
	
AHCY	613752
RFPL4AP6	
KLHL14	
CARD6	
CAPN1	616907
LINC02209	
	
TUBGCP6	251270
NCAPGP1	
SNTB1	
CDK7	
IGLV2-5	
IGLV3-4	
	
HCG17	
EMC7	
ATP5A1P3	
RFPL1	
TRIM26BP	
USP19	
	
RPP21	
ANKRD29	
	
RFPL1S	
CUX2	
HOXC13	614931
PCSK1N	
KRT8P50	
	
RPP30	
MSH5	617442
KLHDC9	
HOXC13-AS	
	
KRTAP4-16	
IGLV4-3	
	
MAP2K1P1	
	
IGLV3-2	
XPOTP1	
IGLV3-1	
KRTAP4-9	
	
GAGE12J	
ASIP	611742
	
ARF4	
	
NEFH	616924
NEFH	105400
	
IGLC1	
	
IGLJ1	
	
IGLL5	
CCDC188	
KRTAP4-11	
	
KRTAP4-12	
LSM2	
BET1	
	
KRTAP29-1	
RTBDN	
BCL2L13	
PLEKHM1	611497
ARPIN	
PSAT1P4	
KLHL15	300982
	
CBX1P5	
RPL4P5	
CHP1	
	
	
	
	
PPIAP74	
RANBP10	
	
OSBPL11	
GAGE10	
LINC00896	
	
SLC25A15P4	
	
	
	
TMEM256P2	
PHOSPHO2	
	
RPS10P27	
ZNF239	
ARF4-AS1	
HOXC12	
RTN4R	181500
SMARCA4	614609
SMARCA4	613325
HCG18	
KIR2DS2	
	
HOXC11	
	
	
APBA1	
	
GINS1	
NXT2	
RPL39P39	
EIF2S3	300987
PTCHD3P2	
HOTAIR	
	
KLHL23	
NCR2	
CCDC178	
	
KIAA1841	
	
PPP1R16A	
TTC19	615157
	
	
INPP5J	
MFSD2A	616486
	
	
GAPDHP54	
OR7E130P	
	
OR7E29P	
	
	
C1GALT1P1	
TOX4	
PIWIL3	
CELSR1	
	
RPSAP10	
KRTAP9-10P	
	
POLR3GP2	
	
CASP2	
KRTAP9-4	
	
ABHD17AP9	
MOB1B	
	
PROSER2	
CAP1P2	
	
PTPRR	
FLT3	613065
GPR89B	
ZNF485	
	
NUP35P1	
MYL8P	
RPLP2	
VWF	613554
VWF	277480
VWF	193400
	
SARAF	
ANKRD20A10P	
	
PROSER2-AS1	
IGHV1OR21-1	
	
	
FAM109A	
	
LY96	
	
TIMM23	
ASPHD1	
RPS2P32	
	
DCK	
	
	
ZSWIM7	
GPT	
CDH24	
	
KBTBD12	
	
ANKRD30BP2	
ALPP	
	
METTL3	
SMARCE1P2	
LINC01611	
	
TP53TG3C	
AIFM1	310490
AIFM1	300614
	
	
	
FTLP17	
RNASEH2A	610333
KIAA1755	
	
ADAM1A	
	
KIR3DL3	
MAPKAPK5	
	
FBXO39	
	
RNF128	
	
	
	
STK24	
	
TRA2A	
ZDHHC17	
SPO11	
	
	
TEKT1	
KCTD13	
NINL	
KATNBL1P1	
BPI	
	
RPS27P27	
	
	
RPL7P4	
	
ZNF75BP	
GOT2	
MIR210HG	
TMEM117	
	
DHODH	263750
RPS8P10	
SCGB1D4	
IGHV1OR15-1	
IGHV1OR15-3	
LILRP2	
IGHV4OR15-8	
	
C2orf74	
	
LINC02231	
LINC02389	
	
C2orf16	
COLGALT1	
FASTK	
RAB2B	
VWDE	
MCM8-AS1	
TNFRSF1B	
TXNP6	
	
	
	
	
LYZ	105200
SEPT11	
NUTM1	
	
MCM8	612885
	
TLX2	
RPS2P41	
	
	
MAPKAPK5-AS1	
LYPLA2P1	
PFDN2	
	
C7	610102
	
NSD2	194190
	
	
LINC02135	
RMDN2-AS1	
	
	
DEDD	
	
	
DGCR6L	
ZSCAN12	
TNIP2	
ABHD11	
RMDN2	
	
ZNF726	
FTLP5	
	
LINC01197	
NCOA4	188550
RPL12P36	
GEMIN8P2	
CP	604290
	
	
	
CLDN17	
NPM1P35	
	
ZSCAN23	
	
BMPER	608022
LINC00307	
	
POU2F1	
RHBG	
CLDN8	
ZNF92P3	
	
	
ZFX	
HSPD1P7	
	
RGS7BP	
	
ATP5G3	
UQCC1	
RCC2P6	
UPF2	
	
	
ASRGL1	
	
	
SDCCAG3P2	
LINC01276	
FOXP4-AS1	
IGHV1OR15-4	
	
	
	
PARP11	
	
LINC00917	
ACSL4	300387
FOXP4	
RPF2	
ASB11	
PUF60	615583
UBE2Q2P6	
WAC	616708
	
	
HTR1DP1	
RPL10P17	
LINC00691	
RAD52	
	
	
STK24-AS1	
NPM1P23	
NIT1	
	
	
	
LINC02345	
PIGL	280000
FARP1	
ABLIM2	
	
ABHD11-AS1	
UGT2B28	
	
FAM207A	
WIF1	
KCTD9P5	
WDR70	
ATP5G1P8	
LILRP1	
SUPT7L	
OTUD4P1	
THUMPD1P1	
IGLJ2	
NEU1	256550
ZFX-AS1	
PGBD4	
	
	
ZNF355P	
IGLC2	
U2SURP	
	
IGLJ3	
IGLC3	
IGLJ4	
IGLC4	
RPL7P31	
LINC00278	
IGLJ5	
IGLC5	
SLC5A5	274400
LINC02574	
IGLJ6	
IGLC6	
NPSR1	608584
	
	
IGLJ7	
	
IGLC7	
USP41	
	
	
AGPAT5P1	
	
	
HSPA8P5	
ZCCHC2	
CYP1B1	617315
CYP1B1	604229
CYP1B1	600975
CYP1B1	231300
	
	
KATNBL1	
EIF4A2	
	
	
	
DUSP28	
VPS26AP1	
	
ZNF512	
GRAMD1C	
	
KCNE5	
SSB	
NCOR1	
	
	
	
RNPEPL1	
MTUS1	
	
ROPN1L-AS1	
ECEL1P2	
	
ROPN1L	
RPL7P12	
	
	
	
NUTM2A	
	
MAP1LC3P	
	
CYP1B1-AS1	
ZNF32-AS1	
CCDC68	
KIR3DL2	
ZNF32	
CLK2P1	
	
NCAPGP2	
	
SERBP1	
TNN	
RPL21P88	
ZNF32-AS3	
FGF7P2	
HPS3	614072
ZNF32-AS2	
	
	
LINC02356	
NUTM2A-AS1	
HSPA8P14	
CSPG4P10	
RPL15P14	
ASCC1	616867
ASCC1	614266
TP53TG3E	
	
	
HIGD1AP5	
METTL5	
SAA3P	
	
TBX18	143400
TBX18	143100
GOLGA2P10	
KRTAP9-3	
	
ADGRF3	
	
	
	
	
LINC00163	
C2	615489
C2	217000
GAGE12B	
ANKMY1	
GAGE13	
ZBBX	
PRR15	
RNF5	
CHMP1AP1	
SH3GL2	
GAGE2E	
	
IFI6	
ALPPL2	
NBPF21P	
RPL35AP4	
GNAZ	
MDC1	
SLC4A1AP	
	
TBX18-AS1	
RSPH14	
PQBP1	309500
LRPPRC	220111
PABPC1P11	
PAK2	
	
	
RNF113B	
RFC3	
TXNRD1	
CMTR2	
DHRS2	
FARP1-AS1	
	
	
SELENOI	
	
FAHD2P1	
GFRA4	
	
CCND2	615938
NPSR1-AS1	
ADAP1	
	
	
ZNF133	
ULK3	
	
MDC1-AS1	
LINC02085	
CCND2-AS1	
NCAPD2P1	
	
COX20P2	
	
LINC01852	
GPR55	
LINC01513	
KLHDC10	
DPY19L2P3	
LINC00165	
DAGLB	
RPL30P7	
	
	
ZNRF2P2	
	
LRRC37A2	
	
	
	
CCDC121	
TMSB4XP3	
LINC02212	
SUDS3	
LCTL	
NUTM2D	
PSKH2	
GPN1	
LINC02213	
ZPLD1	
COX11P1	
	
	
ELOCP31	
GEMIN8P4	
	
VPS35	614203
	
RECQL	
OR2E1P	
GAGE12C	
LINC00863	
	
LTN1	
SSPO	
ATP6V0D2	
LINC00924	
	
	
	
NAP1L4	
SCGB1A1	
	
	
RPS3AP32	
KIR2DS4	
FDPSP4	
KIR2DP1	
	
	
BICC1	601331
GAGE12D	
	
KIR3DL1	609423
SENP5	
	
ZNF337	
RFC4	
SPATA3-AS1	
ANAPC16	
HDAC11	
RNF17	
WDR44	
	
	
UQCRHP3	
	
MRGPRX3	
ZNF337-AS1	
ZWILCH	
TP53TG3B	
	
PDGFRL	114550
NANP	
	
FAM133CP	
PUF60	615583
GAPDH	
IGFBP3	
MED28P7	
GDNF-AS1	
UGT2B25P	
ELOCP30	
	
	
LINC02117	
	
	
	
PAQR9-AS1	
	
GUCY1B3	
	
GDNF	613711
GDNF	209880
GDNF	171300
RPL23AP57	
	
SPATA31E3P	
GLTPP1	
MRGPRX4	
GLDC	605899
	
GOLGA8DP	
HNRNPA3P1	
ZBTB12	
PYROXD1	617258
	
PAQR9	
ZBP1	
GSPT1	
KDELR2	
WAC-AS1	
CFB	615561
CFB	615489
CFB	612924
SH2B3	254450
SH2B3	187950
SH2B3	133100
MRM3	
LINC02110	
CASP16P	
OR7E93P	
NPAP1P3	
	
NCKAP1	
	
BID	
TRIM31	
	
CALB2	
	
GLOD4	
